property_id,description.sold_price,description.baths,description.garage,description.stories,description.beds,description.type,location.address.postal_code,location.address.coordinate.lon,location.address.coordinate.lat,location.address.city,location.address.state_code,location.county.name,property.sqft,property_age,basement,central_air,community_outdoor_space,community_security_features,dining_room,dishwasher,fireplace,forced_air,garage_1_or_more,garage_2_or_more,hardwood_floors,laundry_room,recreation_facilities,shopping,single_story,two_or_more_stories,washer_dryer,city_mean_sale_price
8528183158,12.264346270624157,2.0,1.0,0.0,2.0,single_family,50310,-93.672193,41.628171,Des Moines,IA,Polk,8.910045761473558,72.0,1,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,12.32388571440559
7945175126,12.506180941677357,2.0,2.0,1.0,2.0,condos,53704,-89.369327,43.149196,Madison,WI,Dane,7.226209010100671,47.0,0,1,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0,12.829961740865684
3849581015,12.323860125621126,2.0,1.0,0.0,3.0,single_family,6112,-72.699604,41.804559,Hartford,CT,Hartford,8.641885635373555,108.0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,12.681933425252732
9702416423,12.994304980578146,4.0,2.0,2.0,4.0,single_family,36117,-86.143059,32.356445,Montgomery,AL,Montgomery,8.379539026117442,3.0,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,1,0,12.053781176469908
6270545200,13.527829818844937,4.0,3.0,2.0,4.0,single_family,27603,-78.710347,35.633753,Raleigh,NC,Wake,10.8474323611921,7.0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,13.24467031491859
1036745234,12.886643575525625,2.0,2.0,0.0,3.0,single_family,97302,-123.02868,44.900715,Salem,OR,Marion,8.849513965486398,69.0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,12.920203277032849
3006648843,12.644330802262578,3.0,2.0,2.0,4.0,single_family,46229,-85.971933,39.766487,Indianapolis,IN,Marion,9.295692039075686,22.0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,1,0,12.492239234278907
3951369406,12.75130259456002,2.0,1.0,2.0,4.0,single_family,2905,-71.395297,41.79085,Providence,RI,Providence,8.071843149609158,95.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,13.357013834317922
9182324432,13.151924121391561,4.0,2.0,2.0,3.0,single_family,53593,-89.548461,43.052382,Verona,WI,Dane,8.474911799159631,5.0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,13.068437146194487
8858263293,13.523821802802145,4.0,2.0,2.0,4.0,single_family,55116,-93.18896,44.9255,Saint Paul,MN,Ramsey,8.715880102296456,97.0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,12.883975543735694
1257216847,13.151924121391561,2.0,2.0,1.0,3.0,single_family,98506,-122.880477,47.062726,Olympia,WA,Thurston,8.77971129020447,32.0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,13.099946485895329
5137153438,12.345838935721968,1.0,0.0,1.0,1.0,condos,21403,-76.506027,38.961563,Annapolis,MD,Anne Arundel,6.755768921984255,47.0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,13.577082648520628
9052323034,12.334909912967877,2.0,1.0,0.0,2.0,single_family,29045,-80.828435,34.110015,Elgin,SC,Richland,8.561784074744113,4.0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,12.411312884706694
4488497956,12.706850963741102,2.0,2.0,0.0,3.0,single_family,2904,-71.415059,41.852331,Providence,RI,Providence,8.131824785007195,171.0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,1,1,13.357013834317922
5924166673,13.500801182986649,3.0,2.0,2.0,3.0,single_family,23223,-77.418671,37.537041,Richmond,VA,Richmond City,8.316544717929398,125.0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,13.014891498584698
7455425163,12.502470376049185,3.0,2.0,2.0,3.0,single_family,68516,-96.648119,40.759975,Lincoln,NE,Lancaster,8.561784074744113,49.0,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,12.722580218358145
1112092048,12.886643575525625,2.0,2.0,1.0,3.0,single_family,95832,-121.483422,38.478461,Sacramento,CA,Sacramento,9.021235862885396,65.0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,13.13856380733656
3050448615,12.574185427296195,3.0,2.0,0.0,2.0,condos,43016,-83.177774,40.062596,Dublin,OH,Franklin,7.57095858316901,18.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,12.720395148082574
3487555161,12.928781055513184,2.0,5.0,0.0,3.0,single_family,3301,-71.535876,43.195773,Concord,NH,Merrimack,8.784927626058323,125.0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,12.999067423500716
3138565083,13.303018546545275,2.0,2.0,2.0,4.0,single_family,2908,-71.440613,41.838319,Providence,RI,Providence,9.21054035197885,75.0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,13.357013834317922
1840285103,14.06627005452127,5.0,9.0,2.0,3.0,single_family,89705,-119.784002,39.100572,Carson City,NV,Douglas,10.83891402271876,8.0,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0,13.236370896291081
4210278286,12.807655372286902,3.0,2.0,0.0,5.0,single_family,12205,-73.799622,42.684876,Albany,NY,Albany,8.27410200229233,95.0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1,12.397054572622922
2061098713,13.26212705890841,3.0,2.0,2.0,4.0,single_family,95835,-121.506371,38.67568,Sacramento,CA,Sacramento,8.661466680572662,23.0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,13.13856380733656
2819580114,13.47288080267559,2.0,2.0,1.0,3.0,single_family,98501,-122.834608,46.985944,Olympia,WA,Thurston,9.21054035197885,25.0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,13.099946485895329
4129262920,12.928781055513184,3.0,2.0,1.0,4.0,single_family,40601,-84.790193,38.187513,Frankfort,KY,Franklin,8.29529885950246,18.0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,12.489348436729408
3543135527,14.845130332288226,5.0,2.0,3.0,6.0,single_family,2906,-71.396569,41.837295,Providence,RI,Providence,9.969602954742989,96.0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,13.357013834317922
2767231645,13.444448325847754,4.0,3.0,2.0,4.0,single_family,85042,-112.035626,33.368917,Phoenix,AZ,Maricopa,9.091669442258505,20.0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,13.155831386629213
9283232564,13.407543823396258,3.0,0.0,2.0,3.0,condos,2122,-71.064278,42.303051,Boston,MA,Suffolk,7.215239978730097,100.0,1,1,1,0,0,1,0,1,0,0,1,1,1,0,0,1,0,14.203860991477287
6021225010,12.996802422000108,1.0,0.0,1.0,2.0,single_family,23225,-77.467884,37.518017,Richmond,VA,Richmond City,8.836809882398365,74.0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,1,13.014891498584698
7978591856,11.813037464800539,1.0,0.0,1.0,3.0,single_family,72204,-92.347334,34.729525,Little Rock,AR,Pulaski,9.072571442231286,71.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.499362636049508
1085992803,13.321215875492413,3.0,2.0,2.0,4.0,single_family,95834,-121.515321,38.639034,Sacramento,CA,Sacramento,8.091933455979893,6.0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,13.13856380733656
5283374756,12.323860125621126,2.0,0.0,2.0,3.0,townhomes,30349,-84.442834,33.60501,Atlanta,GA,Clayton,8.064950891749143,40.0,0,1,1,1,0,1,1,0,0,0,1,1,1,0,0,1,0,13.191588795587576
1106971359,13.621320042928177,3.0,2.0,1.0,4.0,single_family,80222,-104.933643,39.690008,Denver,CO,Denver,8.898502209646642,68.0,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,13.328800320238644
1681893046,13.021439671201302,3.0,2.0,2.0,4.0,single_family,98501,-122.882381,46.97541,Tumwater,WA,Thurston,8.19450550976564,11.0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,13.021439671201302
8224034280,11.976665770490767,2.0,2.0,1.0,3.0,single_family,36109,-86.251939,32.37021,Montgomery,AL,Montgomery,9.334944535200714,60.0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,12.053781176469908
2103617381,12.82396003700373,2.0,2.0,0.0,3.0,single_family,97302,-123.053294,44.88805,Salem,OR,Marion,8.967249182852276,65.0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,1,0,0,12.920203277032849
3743385520,11.571203807011969,0.0,0.0,0.0,3.0,multi_family,17104,-76.869911,40.259374,Harrisburg,PA,Dauphin,6.77078942390898,125.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,12.398328031390978
8549151593,11.951186847493476,2.0,1.0,1.0,3.0,single_family,62702,-89.612462,39.827903,Springfield,IL,Sangamon,8.69433468816865,51.0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,11.911952316152055
4750734663,13.997832948091215,0.0,0.0,0.0,5.0,multi_family,6105,-72.709751,41.766034,Hartford,CT,Hartford,9.905435653754145,105.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.681933425252732
1489826213,13.049794835104816,2.0,2.0,1.0,3.0,single_family,89701,-119.761444,39.141671,Carson City,NV,Carson City,8.849513965486398,54.0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,1,0,1,13.236370896291081
6450953511,12.388398368982115,3.0,0.0,0.0,3.0,single_family,29205,-80.988485,33.978532,Columbia,SC,Richland,9.212338374638856,32.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,12.398518513382573
1981463901,12.691583538230217,0.0,0.0,0.0,4.0,land,89703,-119.812979,39.188387,Carson City,NV,Carson City,11.729221626326993,49.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.236370896291081
1775153438,11.813037464800539,2.0,0.0,1.0,2.0,mobile,98502,-122.959244,47.041504,Olympia,WA,Thurston,6.511745329644728,54.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,13.099946485895329
6854520038,13.017005083966255,2.0,0.0,2.0,3.0,single_family,21403,-76.494087,38.961604,Annapolis,MD,Anne Arundel,8.991064332188461,78.0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,13.577082648520628
5314315119,12.128116509451258,3.0,0.0,1.0,4.0,single_family,32303,-84.323278,30.472643,Tallahassee,FL,Leon,9.212338374638856,54.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,12.655729311855971
6758116193,11.918397239722838,1.0,0.0,1.0,3.0,single_family,29201,-81.052145,34.025423,Columbia,SC,Richland,9.295692039075686,95.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,12.398518513382573
4703771872,12.473236910005028,1.0,0.0,0.0,4.0,single_family,6114,-72.68214,41.736848,Hartford,CT,Hartford,8.474911799159631,82.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,12.681933425252732
1932647687,13.573440270649085,2.0,2.0,1.0,3.0,single_family,95819,-121.444811,38.57697,Sacramento,CA,Sacramento,8.732304571033183,77.0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,13.13856380733656
4142687099,12.301387370778713,2.0,2.0,1.0,3.0,single_family,46235,-85.96598,39.861372,Indianapolis,IN,Marion,8.849513965486398,18.0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,12.492239234278907
3716016910,10.389026137075234,1.0,0.0,2.0,3.0,single_family,48910,-84.551464,42.713135,Lansing,MI,Ingham,8.561784074744113,111.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,11.892376606402612
9974807140,10.261196961231647,2.0,0.0,0.0,2.0,single_family,25302,-81.658249,38.362293,Charleston,WV,Kanawha,7.368339686311381,95.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.327962422522821
1503220706,12.834683971615659,2.0,0.0,1.0,3.0,single_family,98513,-122.739494,47.051909,Olympia,WA,Thurston,7.700747794511798,40.0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,13.099946485895329
4285267787,13.353476685668044,2.0,2.0,0.0,2.0,single_family,2136,-71.115623,42.246702,Boston,MA,Suffolk,9.203114326884442,70.0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,14.203860991477287
3655153434,12.706850963741102,2.0,0.0,0.0,3.0,multi_family,12210,-73.765459,42.653588,Albany,NY,Albany,7.176254532017144,170.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,12.397054572622922
4789737064,12.019146503887916,1.0,1.0,1.0,3.0,single_family,46224,-86.262104,39.818395,Indianapolis,IN,Marion,8.784927626058323,63.0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,12.492239234278907
5842608828,12.706850963741102,2.0,0.0,1.0,3.0,single_family,23231,-77.344564,37.439907,Henrico,VA,Henrico,11.10912896396261,56.0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,12.722350017836135
1161140326,13.064736383209516,2.0,2.0,1.0,3.0,single_family,95843,-121.376493,38.72136,Antelope,CA,Sacramento,8.641885635373555,36.0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,12.880294363972055
6255889291,13.171155446333852,3.0,0.0,2.0,3.0,townhomes,30327,-84.424664,33.840398,Atlanta,GA,Fulton,7.559038255443384,44.0,0,1,1,1,0,1,1,0,0,0,1,1,0,1,0,1,1,13.191588795587576
3613732966,12.449022745701502,2.0,2.0,0.0,3.0,single_family,43228,-83.100137,39.919612,Columbus,OH,Franklin,8.474911799159631,33.0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,12.449643465612759
2034535770,12.936036208848487,3.0,2.0,3.0,5.0,single_family,98503,-122.782324,47.049291,Olympia,WA,Thurston,9.405084448768694,63.0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,13.099946485895329
3143127576,11.225256725762893,1.0,0.0,1.0,2.0,single_family,48912,-84.519695,42.727523,Lansing,MI,Ingham,8.784927626058323,100.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,11.892376606402612
3053722729,12.352987207692804,1.0,2.0,1.0,2.0,single_family,46220,-86.129697,39.858092,Indianapolis,IN,Marion,8.784927626058323,69.0,1,1,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,12.492239234278907
1732525693,13.42246945133505,3.0,2.0,1.0,4.0,single_family,80231,-104.877487,39.655588,Denver,CO,Denver,9.184099060770956,58.0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,13.328800320238644
6022099309,13.800397935382136,2.0,0.0,2.0,4.0,single_family,21401,-76.51154,38.98954,Annapolis,MD,Anne Arundel,9.647562511697538,72.0,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,1,1,13.577082648520628
1597615492,12.660331092405906,1.0,1.0,1.0,2.0,single_family,95820,-121.463289,38.532485,Sacramento,CA,Sacramento,8.784927626058323,83.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,13.13856380733656
5132945720,13.955273369904273,5.0,3.0,2.0,4.0,single_family,27614,-78.605836,35.937222,Raleigh,NC,Wake,11.170491492464695,22.0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,13.24467031491859
8237977490,13.1421679654829,4.0,2.0,1.0,4.0,single_family,73013,-97.455055,35.603696,Edmond,OK,Oklahoma,10.609353505503847,33.0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,13.339993356877802
2018575919,13.572165574841936,3.0,2.0,1.0,4.0,single_family,80224,-104.909615,39.663815,Denver,CO,Denver,9.254835611862735,59.0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,13.328800320238644
2410748299,12.861001210669146,3.0,1.0,2.0,3.0,single_family,89706,-119.756359,39.173635,Carson City,NV,Carson City,7.869019376499023,23.0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,13.236370896291081
5139176257,12.923914877701906,2.0,2.0,2.0,3.0,single_family,19904,-75.589426,39.185823,Dover,DE,Kent,10.266427828229292,3.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,12.663812781653967
6279804154,12.100717685412471,2.0,1.0,2.0,3.0,townhomes,19904,-75.557954,39.161695,Dover,DE,Kent,7.605392364814935,31.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,12.663812781653967
5416057256,12.73670383776449,3.0,1.0,2.0,4.0,single_family,23231,-77.335323,37.443475,Henrico,VA,Henrico,10.526560920459826,19.0,0,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,12.722350017836135
6573506797,12.429220196836383,3.0,1.0,2.0,3.0,townhomes,30331,-84.507769,33.740226,Atlanta,GA,Fulton,7.176254532017144,22.0,0,1,1,1,0,1,1,0,1,0,0,1,0,1,0,1,1,13.191588795587576
2113139056,13.199326270390594,2.0,2.0,1.0,3.0,single_family,85050,-112.018271,33.661589,Phoenix,AZ,Maricopa,9.542517684314515,36.0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,13.155831386629213
1307106954,14.220976332738882,3.0,2.0,1.0,3.0,condos,80209,-104.971611,39.708398,Denver,CO,Denver,7.835579246669965,54.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,13.328800320238644
5506403780,12.54254845357358,2.0,1.0,2.0,3.0,single_family,8638,-74.747475,40.23888,Trenton,NJ,Mercer,7.601402334583733,115.0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,12.161837685474785
4254784460,12.765691290604371,2.0,2.0,0.0,5.0,multi_family,6114,-72.685971,41.738855,Hartford,CT,Hartford,8.967249182852276,56.0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,12.681933425252732
8192286356,12.676079399771027,2.0,2.0,1.0,3.0,single_family,53713,-89.411851,43.044141,Madison,WI,Dane,8.27410200229233,47.0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1,12.829961740865684
1427958024,12.807381362897626,1.0,0.0,1.0,2.0,single_family,98512,-122.937198,46.911764,Olympia,WA,Thurston,9.585071320714485,46.0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,13.099946485895329
5185482047,12.709876675502672,1.0,2.0,2.0,4.0,single_family,29210,-81.146829,34.051637,Columbia,SC,Lexington,9.687691938884457,33.0,0,1,1,0,1,1,0,0,1,1,1,1,0,0,0,1,1,12.398518513382573
6768969478,12.206077645517674,2.0,0.0,1.0,3.0,single_family,30315,-84.381249,33.699739,Atlanta,GA,Fulton,8.886270902072013,20.0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,13.191588795587576
9815633782,12.524530013005734,3.0,2.0,2.0,5.0,multi_family,8618,-74.75895192517007,40.221899761904766,Trenton,NJ,Mercer,8.27410200229233,93.0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,12.161837685474785
2413516709,13.527829818844937,3.0,2.0,1.0,3.0,single_family,80222,-104.925349,39.673552,Denver,CO,Arapahoe,9.254835611862735,65.0,1,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,13.328800320238644
4475869477,11.794345471549745,1.0,1.0,0.0,2.0,single_family,48910,-84.569312,42.709858,Lansing,MI,Ingham,8.715880102296456,76.0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,1,11.892376606402612
7727981021,11.390769130367211,2.0,1.0,2.0,4.0,single_family,36107,-86.273286,32.382748,Montgomery,AL,Montgomery,8.784927626058323,80.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,12.053781176469908
2392441948,13.521140839642674,3.0,2.0,1.0,3.0,single_family,85028,-112.02721,33.573763,Phoenix,AZ,Maricopa,8.94585385712759,39.0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,13.155831386629213
7021124934,12.210024825368603,1.0,0.0,2.0,4.0,single_family,55103,-93.123594,44.957377,Saint Paul,MN,Ramsey,7.933438387627489,113.0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,12.883975543735694
7231745315,13.28787951079572,4.0,2.0,2.0,4.0,single_family,53705,-89.497399,43.075522,Madison,WI,Dane,9.477998292597036,41.0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,12.829961740865684
4303760561,11.652696102959753,1.0,2.0,1.0,3.0,single_family,43207,-82.963738,39.902901,Columbus,OH,Franklin,8.699348067653093,67.0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,12.449643465612759
9668329600,13.887832149776026,4.0,0.0,2.0,0.0,single_family,37206,-86.750099,36.195137,Nashville,TN,Davidson,11.323760545694267,61.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13.483529620343164
5185722059,12.3879816172226,1.0,1.0,1.0,3.0,single_family,23231,-77.390478,37.48539,Henrico,VA,Henrico,9.603125426926972,71.0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,12.722350017836135
8990578972,11.643962499267984,2.0,0.0,0.0,4.0,single_family,50315,-93.602886,41.548346,Des Moines,IA,Polk,9.087494541977337,74.0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,12.32388571440559
4002251939,13.017005083966255,4.0,0.0,2.0,4.0,multi_family,2908,-71.439806,41.831923,Providence,RI,Providence,8.156510226079966,37.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,13.357013834317922
3948605030,11.736077016252437,2.0,0.0,1.0,3.0,single_family,48906,-84.582571,42.759402,Lansing,MI,Ingham,9.510815266226716,71.0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,11.892376606402612
5266199345,13.171155446333852,4.0,0.0,2.0,4.0,single_family,23220,-77.470722,37.534621,Richmond,VA,Richmond City,8.784927626058323,77.0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,13.014891498584698
6663763535,12.923914877701906,2.0,2.0,1.0,4.0,single_family,32309,-84.222476,30.546097,Tallahassee,FL,Leon,9.477998292597036,32.0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,12.655729311855971
4976325192,11.608244735642321,1.0,0.0,1.0,2.0,single_family,48906,-84.545729,42.764962,Lansing,MI,Ingham,8.967249182852276,81.0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,11.892376606402612
7029942961,13.091906231773164,2.0,2.0,2.0,6.0,multi_family,55104,-93.14133,44.948828,Saint Paul,MN,Ramsey,8.58653266949485,116.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,12.883975543735694
8991935037,12.73670383776449,3.0,3.0,1.0,3.0,single_family,73099,-97.734768,35.585748,Yukon,OK,Canadian,9.301277366968284,32.0,0,1,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,12.712151270102503
9966993741,12.886643575525625,2.0,0.0,1.0,2.0,condos,21409,-76.446632,39.028557,Annapolis,MD,Anne Arundel,7.05444965813294,16.0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,13.577082648520628
6151523927,13.815510557964274,2.0,0.0,2.0,2.0,condos,21403,-76.49334,38.971958,Annapolis,MD,Anne Arundel,7.238496840894365,51.0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,13.577082648520628
8244577290,12.429220196836383,2.0,2.0,0.0,2.0,condos,53719,-89.500143,43.005469,Madison,WI,Dane,7.106606137727303,18.0,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,1,12.829961740865684
2260911850,12.807655372286902,2.0,2.0,1.0,2.0,mobile,98502,-122.935331,47.17426,Olympia,WA,Thurston,9.274253697719836,39.0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,13.099946485895329
8519315665,13.510344528022657,5.0,3.0,2.0,5.0,single_family,68516,-96.630523,40.734094,Lincoln,NE,Lancaster,9.16785032035523,8.0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,12.722580218358145
3816362721,12.001511614739405,2.0,0.0,1.0,4.0,single_family,48911,-84.592616,42.669539,Lansing,MI,Ingham,9.163353580751846,41.0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,11.892376606402612
2922461935,12.52815976788113,2.0,0.0,0.0,3.0,single_family,97302,-123.052742,44.924482,Salem,OR,Marion,9.372629275019902,49.0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,12.920203277032849
3202036012,16.341239282272525,3.0,2.0,1.0,3.0,condos,2199,-71.08165,42.348709,Boston,MA,Suffolk,8.129469764784231,17.0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,14.203860991477287
3074595508,11.669937760751914,1.0,0.0,1.0,3.0,single_family,48906,-84.586943,42.762324,Lansing,MI,Ingham,8.43771698991444,51.0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,11.892376606402612
9617291944,12.948012371209098,1.0,0.0,1.0,2.0,condos,2128,-71.027206,42.380959,Boston,MA,Suffolk,6.674561391814426,125.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,14.203860991477287
3992436475,12.886643575525625,2.0,2.0,2.0,3.0,single_family,2908,-71.443846,41.836166,Providence,RI,Providence,8.776938645174996,65.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,13.357013834317922
5383284565,12.660331092405906,2.0,0.0,2.0,3.0,single_family,23222,-77.42273,37.576298,Richmond,VA,Richmond City,8.532278828834277,101.0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,13.014891498584698
3658033366,12.154784614286667,3.0,1.0,2.0,2.0,townhomes,40601,-84.817319,38.208648,Frankfort,KY,Franklin,7.834788107388194,5.0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,12.489348436729408
4085014275,12.59473402514672,3.0,1.0,2.0,3.0,townhomes,17112,-76.821034,40.350224,Harrisburg,PA,Dauphin,7.896924656268864,12.0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,12.398328031390978
3681467163,12.587931300962664,3.0,0.0,2.0,4.0,single_family,40601,-84.882687,38.174484,Frankfort,KY,Franklin,10.184333813978627,64.0,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0,1,0,12.489348436729408
5966603991,11.982935344196433,1.0,0.0,1.0,3.0,single_family,23234,-77.43909,37.473708,Richmond,VA,Richmond City,8.922924930641832,61.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,13.014891498584698
5177405029,13.171155446333852,2.0,1.0,1.0,2.0,condos,27601,-78.638797,35.776092,Raleigh,NC,Wake,7.3938782901077555,20.0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,1,0,0,13.24467031491859
1703290179,13.579662900134744,3.0,3.0,2.0,3.0,single_family,98501,-122.831794,46.987496,Olympia,WA,Thurston,9.375939552625749,30.0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,13.099946485895329
9274019067,12.793862088206213,3.0,2.0,2.0,4.0,single_family,46239,-86.026437,39.701857,Indianapolis,IN,Marion,9.477998292597036,4.0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,12.492239234278907
2188254696,12.206077645517674,1.0,0.0,2.0,1.0,apartment,85016,-112.025059,33.493659,Phoenix,AZ,Maricopa,6.519147287940395,43.0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,13.155831386629213
1448589872,12.95394709264047,4.0,11.0,0.0,4.0,multi_family,97304,-123.07748,44.934147,Salem,OR,Polk,8.967249182852276,46.0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,12.920203277032849
